race groll  = -1
race darkelf  = 1
index  = 86
name  =  stone skin
acttype  = 11
tochar  =  You utter the words, 'Episa pierdif'
tovict  =  $1n utters the words, 'Episa pierdif'
torest  =  $1n utters the words, 'Episa pierdif'
toself  =  You utter the words, 'Episa pierdif'
toselfroom  =  $1n utters the words, 'Episa pierdif'
realm  = 0
sphere  = 5
func  =  stone_skin@basis
minpos  = 8
mana  = 75
turns  = 16
targets  = 10308
mediums  = 19
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 1
race groll  = -1
race darkelf  = 1
index  = 87
name  =  aid
acttype  = 11
tochar  =  "You pray to the gods to spare $3n's life..."
tovict  =  You feel a warm sensation creeping through your body...
torest  =  "$1n begins to pray over $3n's limp body..."
toself  =  You plead with the gods to pull you from the cold arms of death...
realm  = 1
sphere  = 1
func  =  aid@basis
minpos  = 1
mana  = 20
turns  = 4
targets  = 8260
mediums  = 19
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = -1
race groll  = -1
race darkelf  = -2
index  = 88
name  =  flash
acttype  = 11
tochar  =  You snap your fingers and utter the words, 'Rapa mag dies'
tovict  =  $1n snaps $1s fingers and utters the words, 'Rapa mag dies'
torest  =  $1n snaps $1s fingers and utters the words, 'Rapa mag dies'
toself  =  You utter the words, 'Rapa mag dies'
toselfroom  =  $1n utters the words, 'Rapa mag dies'
realm  = 1
sphere  = 6
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 2
shield  = 1
attack clothes  =  50  1  9
attack sleather  =  50  1  9
attack hleather  =  50  1  9
attack chain  =  50  1  9
attack plate  =  50  1 10
race human  = 0
race elf  = 1
race dwarf  = -1
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = -1
race groll  = -2
race darkelf  = -2
index  = 89
name  =  colourbeam
acttype  = 11
tochar  =  You spread your fingers utter the words, 'Chroma lasera'...
tovict  =  $1n spread $1s fingers and utters the words, 'Chroma lasera'...
torest  =  $1n spreads $1s fingers and utters the words, 'Chroma lasera'...
toself  =  You utter the words, 'Chroma lasera'...
toselfroom  =  $1n utters the words, 'Chroma lasera'...
realm  = 1
sphere  = 6
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 2
shield  = 1
attack clothes  =  50  1  7
attack sleather  =  50  1  7
attack hleather  =  50  1  7
attack chain  =  50  1  7
attack plate  =  50  1  8
race human  = 0
race elf  = 1
race dwarf  = -1
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = -1
race groll  = -2
race darkelf  = -2
index  = 90
name  =  colourspray
acttype  = 11
tochar  =  You make a sweeping gesture with your hand and scream, 'Oses chroma!'...
tovict  =  $1n makes a sweeping gesture with $1s hand and screams, 'Oses chroma!'...
torest  =  $1n makes a sweeping gesture with $1s and screams, 'Oses chroma!'...
toself  =  You scream, 'Oses chroma!'...
toselfroom  =  $1n scream, 'Oses chroma!'...
realm  = 1
sphere  = 6
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 2
shield  = 1
attack clothes  =  50  1  5
attack sleather  =  50  1  5
attack hleather  =  50  1  5
attack chain  =  50  1  5
attack plate  =  50  1  6
race human  = 0
race elf  = 1
race dwarf  = -1
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = -1
race groll  = -2
race darkelf  = -2
index  = 91
name  =  invisibility
acttype  = 11
tochar  =  You utter the word, 'Sansivise'
tovict  =  $1n utters the word, 'Sansivise'
torest  =  $1n utters the word, 'Sansivise'
toself  =  You utter the word, 'Sansivise'
toselfroom  =  $1n utters the word, 'Sansivise'
realm  = 0
sphere  = 6
minpos  = 8
mana  = 20
turns  = 4
targets  = 199
mediums  = 23
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 1
race dwarf  = -1
race halfling  = 0
race gnome  = 0
race half-orc  = -1
race half-ogre  = -2
race half-elf  = 0
race brownie  = 2
race groll  = -1
race darkelf  = 1
index  = 92
name  =  wizard eye
acttype  = 11
tochar  =  You close your eyes and utter the words, 'Ocula ad mystam'...
torest  =  $1n closes $1s eyes and utters the words, 'Ocula ad mystam'...
toself  =  You close your eyes and utter the words, 'Ocula ad mystam'...
toselfroom  =  $1n closes $1s eyes and utters the words, 'Ocula ad mystam'...
realm  = 0
sphere  = 6
minpos  = 5
mana  = 10
turns  = 4
targets  = 4304
mediums  = 21
check  = 2
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 1
race dwarf  = -1
race halfling  = 0
race gnome  = 0
race half-orc  = -1
race half-ogre  = -1
race half-elf  = 0
race brownie  = 2
race groll  = -2
race darkelf  = 1
index  = 93
name  =  fear
acttype  = 11
tochar  =  You invoke a word of fear upon $3n, 'Zcargh'...
tovict  =  $1n stares into your eyes and utters the word, 'Zcargh'...
torest  =  "$1n stares into $3n's eyes and utters the word, 'Zcargh'..."
toself  =  You invoke the power word of fear, 'Zcargh'...
toselfroom  =  $1n utters the word, 'Zcargh'...
realm  = 1
sphere  = 6
minpos  = 8
mana  = 20
turns  = 4
targets  = 1092
mediums  = 63
check  = 2
offensive  = 1
fumble  = 0
race human  = 0
race elf  = 1
race dwarf  = -1
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = -1
race groll  = 0
race darkelf  = 0
index  = 94
name  =  confusion
acttype  = 11
tochar  =  You thrust a clawed hand at $3n and scream, 'Suino fanoc!'...
tovict  =  $1n thrusts a clawed hand at you and screams, 'Suino fanoc!'...
torest  =  $1n thrusts a clawed hand at $3n and screams, 'Suino fanoc!'...
toself  =  You scream, 'Suino fanoc!'...
toselfroom  =  $1n screams, 'Suino fanoc!'...
realm  = 0
sphere  = 6
minpos  = 8
mana  = 20
turns  = 4
targets  = 68
mediums  = 63
check  = 2
offensive  = 1
fumble  = 0
race human  = 0
race elf  = 1
race dwarf  = -1
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = 0
race darkelf  = 2
index  = 95
name  =  sleep
acttype  = 11
tochar  =  You softly whispers, 'Helashhh'...
tovict  =  $1n softly whispers, 'Helashhh'...
torest  =  $1n soflty whispers, 'Helashhh'...
toself  =  You softly whispers, 'Helashhh'...
toselfroom  =  $1n softly whispers, 'Helashhh'...
realm  = 1
sphere  = 6
func  =  sleep@basis
minpos  = 8
mana  = 20
turns  = 4
targets  = 68
mediums  = 63
check  = 2
offensive  = 1
fumble  = 0
race human  = 0
race elf  = 1
race dwarf  = -1
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = -1
race darkelf  = 0
index  = 96
name  =  xray vision
acttype  = 11
tochar  =  You cover your right eye utter, 'Oculo ento'...
tovict  =  $1n covers $1s right eye and utters, 'Oculo ento'...
torest  =  $1n covers $1s right eye and utters, 'Oculo ento'...
toself  =  You cover your right eye and utter, 'Oculo ento'...
toselfroom  =  $1n covers $1s right eye and utters, 'Oculo ento'...
realm  = 0
sphere  = 6
minpos  = 8
mana  = 20
turns  = 4
targets  = 196
mediums  = 19
check  = 2
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 1
race dwarf  = -1
race halfling  = 0
race gnome  = 0
race half-orc  = -1
race half-ogre  = -1
race half-elf  = 0
race brownie  = 2
race groll  = -1
race darkelf  = 1
index  = 97
name  =  calm
acttype  = 11
tochar  =  You touch $3n lightly and chant softly...
tovict  =  $1n touches you and begins to chant in a calming voice...
torest  =  $1n touches $3n and begins to chant in a calming voice...
toself  =  You close your eyes and begin a mind calming chant...
toselfroom  =  $1n closes $1s eyes and begins to chant in a calm voice...
realm  = 1
sphere  = 6
func  =  calm@basis
minpos  = 8
mana  = 20
turns  = 4
targets  = 68
mediums  = 19
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 1
race dwarf  = -1
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = -2
race darkelf  = -2
index  = 98
name  =  summer rain
acttype  = 11
tochar  =  You begin a prayer to aid the battle weary around you...
torest  =  $1n begins a prayer to aid all present...
toself  =  You begin a prayer to aid the battle weary around you...
toselfroom  =  $1n begins a prayer to aid all present...
realm  = 1
sphere  = 1
func  =  summer_rain@basis
minpos  = 8
mana  = 20
turns  = 4
targets  = 32
mediums  = 21
check  = 1
offensive  = 1
fumble  = 0
race human  = 0
race elf  = 1
race dwarf  = -1
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = -2
race darkelf  = -2
index  = 99
name  =  command
acttype  = 11
tochar  =  You invoke a word of command upon $3n, 'Lahse'...
tovict  =  $1n stares into your eyes and utters the word, 'Lahse'...
torest  =  "$1n stares into $3n's eyes and utters the word, 'Lahse'..."
toself  =  You invoke the power word of command, 'Lahse'...
toselfroom  =  $1n utters the word, 'Lahse'...
realm  = 1
sphere  = 6
minpos  = 8
mana  = 20
turns  = 4
targets  = 68
mediums  = 17
check  = 2
offensive  = 1
fumble  = 0
race human  = 0
race elf  = 1
race dwarf  = -1
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = 0
race darkelf  = 0
index  = 100
name  =  leaving
acttype  = 11
tochar  =  You utters the words, 'Quis pesat'...
tovictt  =  $1n utters the words 'quis pesat'...
torest  =  $1n utters the words, 'Quis pesat'...
toself  =  You utter the words, 'Quis pesat'...
toselfroom  =  $1n utters the words, 'Quis pesat'...
realm  = 0
sphere  = 4
func  =  leaving@basis
minpos  = 7
mana  = 20
turns  = 4
targets  = 10308
mediums  = 29
check  = 1
offensive  = 1
fumble  = 0
race human  = 0
race elf  = 2
race dwarf  = -1
race halfling  = 1
race gnome  = -1
race half-orc  = -1
race half-ogre  = -1
race half-elf  = 0
race brownie  = 2
race groll  = -2
race darkelf  = 1
index  = 101
name  =  burn
acttype  = 11
tochar  =  You utter the word, 'Inceriti'
tovict  =  $1n utters the word, 'Inceriti'
torest  =  $1n utters the word, 'Inceriti'
toself  =  You utter the word, 'Inceriti'
toselfroom  =  $1n utters the word, 'Inceriti'
realm  = 0
sphere  = 7
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 2
shield  = 0
attack clothes  =  50  1  8
attack sleather  =  50  1 10
attack hleather  =  50  1 10
attack chain  =  50  1  8
attack plate  =  50  1  9
race human  = 1
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = -1
race half-ogre  = -1
race half-elf  = 0
race brownie  = 2
race groll  = -3
race darkelf  = 1
index  = 102
name  =  fireball
acttype  = 11
tochar  =  You utter the words, 'Bolat incerinata' and point at $3n...
tovict  =  $1n utters the words, 'Bolat incerinata' and points menacingly at you...
torest  =  $1n utter the words, 'Bolat incerinata' and points at $3n...
toself  =  You utter the words, 'Bolat incerinata'...
toselfroom  =  $1n utters the words, 'Bolat incerinata'...
realm  = 0
sphere  = 7
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 2
shield  = 0
attack clothes  =  50  1  6
attack sleather  =  50  1  8
attack hleather  =  50  1  8
attack chain  =  50  1  6
attack plate  =  50  1  7
race human  = 1
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = -1
race half-ogre  = -1
race half-elf  = 0
race brownie  = 1
race groll  = -3
race darkelf  = 1
index  = 103
name  =  firestorm
acttype  = 11
tochar  =  You slam a clenched fist into your other hand and scream, 'Maelstra incerinata!'...
tovict  =  $1n slams $1s clench fist into $1s other hand and screams, 'Maelstra incerinata!'...
torest  =  $1n slams $1s clenced fist into $1s other hand and screams, 'Maelstra incerinata!'...
toself  =  You scream, 'Maelstra incerinata!'...
toselfroom  =  $1n screams 'maelstra incerinata!'...
realm  = 0
sphere  = 7
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 2
shield  = 1
attack clothes  =  50  1  4
attack sleather  =  50  1  6
attack hleather  =  50  1  6
attack chain  =  50  1  4
attack plate  =  50  1  5
race human  = 1
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = -2
race half-ogre  = -2
race half-elf  = 0
race brownie  = 1
race groll  = -3
race darkelf  = 2
index  = 104
name  =  snowball
acttype  = 11
tochar  =  You hands shake as you utter the words, 'Bolat snellok'...
tovict  =  $1n hands shake as $1e utters the words, 'Bolat snellok'...
torest  =  $1n hands shake as $1e utters the words, 'Bolat snellok'...
toself  =  Your hands shake as you utter the words, 'Bolat snellok'...
toselfroom  =  $1n hands shake as $1e utters the words, 'Bolat snellok'...
realm  = 0
sphere  = 8
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 2
shield  = 0
attack clothes  =  50  1  8
attack sleather  =  50  1 10
attack hleather  =  50  1 10
attack chain  =  50  1  8
attack plate  =  50  1  9
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 1
race half-orc  = -1
race half-ogre  = -1
race half-elf  = 0
race brownie  = 2
race groll  = -2
race darkelf  = 1
index  = 105
name  =  frostball
acttype  = 11
tochar  =  You body trembles as you utter the words, 'Bolat fesfroq'...
tovict  =  $1n body trembles as $1e utters the words, 'Bolat fresfroq'...
torest  =  $1n body trembles as $1e utters the words, 'Bolat fresfroq'...
toself  =  Your body trembles as you utter the words, 'Bolat fresfroq'...
toselfroom  =  $1n body trembles as $1e utters the words, 'Bolat fresfroq'...
realm  = 0
sphere  = 8
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 2
shield  = 0
attack clothes  =  50  1  6
attack sleather  =  50  1  8
attack hleather  =  50  1  8
attack chain  =  50  1  6
attack plate  =  50  1  7
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 1
race half-orc  = -1
race half-ogre  = -1
race half-elf  = 0
race brownie  = 1
race groll  = -2
race darkelf  = 1
index  = 106
name  =  icestorm
acttype  = 11
tochar  =  You cross your arms and scream, 'Maelestra fresi!'...
tovict  =  $1n crosses $1s arms and screams, 'Maelestra fresi!'...
torest  =  $1n crosses $1s arms and screams, 'Maelestra fresi!'...
toself  =  You cross your arms and scream, 'Maelestra fresi'...
toselfroom  =  $1n crosses $1s arms and screams, 'Maelestra fresi'...
realm  = 0
sphere  = 8
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 2
shield  = 1
attack clothes  =  50  1  4
attack sleather  =  50  1  6
attack hleather  =  50  1  6
attack chain  =  50  1  4
attack plate  =  50  1  5
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 1
race half-orc  = -2
race half-ogre  = -2
race half-elf  = 0
race brownie  = 1
race groll  = -2
race darkelf  = 2
index  = 107
name  =  electrical shock
acttype  = 11
tochar  =  You fork two fingers at $3n and utter the word, 'Spaerx'...
tovict  =  $1n forks two fingers at you and utters the word, 'Spaerx'...
torest  =  $1n forks two fingers at $3n and utters the word, 'Spaerx'...
toself  =  You utter the word, 'Spaerx'...
toselfroom  =  $1n utters the word, 'Spaerx'...
realm  = 0
sphere  = 9
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 2
shield  = 2
attack clothes  =  50  1  8
attack sleather  =  50  1 10
attack hleather  =  50  1 10
attack chain  =  50  1  9
attack plate  =  50  1  9
race human  = 0
race elf  = 0
race dwarf  = 1
race halfling  = 0
race gnome  = 0
race half-orc  = -1
race half-ogre  = -1
race half-elf  = 0
race brownie  = 2
race groll  = -2
race darkelf  = 1
index  = 108
name  =  jolt
acttype  = 11
tochar  =  You fork three fingers at $3n and utter the words, 'Ghoules electra'...
tovict  =  $1n forks three fingers at you and utters the words, 'Ghoules electra'...
torest  =  $1n forks three fingers at $3n and utters the words, 'Ghoules electra'...
toself  =  You utter the words, 'Ghoules electra'...
toselfroom  =  $1n utters the words, 'Ghoules electra'...
realm  = 0
sphere  = 9
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 2
shield  = 2
attack clothes  =  50  1  6
attack sleather  =  50  1  8
attack hleather  =  50  1  8
attack chain  =  50  1  7
attack plate  =  50  1  7
race human  = 0
race elf  = 0
race dwarf  = 1
race halfling  = 0
race gnome  = 0
race half-orc  = -1
race half-ogre  = -1
race half-elf  = 0
race brownie  = 1
race groll  = -2
race darkelf  = 1
index  = 109
name  =  lightning bolt
acttype  = 11
tochar  =  The air crackles as you gesture at $3n and snarl, 'Thudas electra!'...
tovict  =  Air crackles as $1n gestures at you and snarls, 'Thudas electra!'...
torest  =  Air crackles as $1n gestures at $3n and snarls, 'Thudas electra!'...
toself  =  You scream, 'Thudas electra!'
toselfroom  =  $1n screams, 'Thudas electra!'
realm  = 0
sphere  = 9
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 2
shield  = 2
attack clothes  =  50  1  4
attack sleather  =  50  1  6
attack hleather  =  50  1  6
attack chain  =  50  1  5
attack plate  =  50  1  5
race human  = 0
race elf  = 0
race dwarf  = 1
race halfling  = 0
race gnome  = 0
race half-orc  = -2
race half-ogre  = -2
race half-elf  = 0
race brownie  = 1
race groll  = -2
race darkelf  = 2
index  = 110
name  =  fart
acttype  = 11
tochar  =  You utter the words, 'Schwepa cumei'...
tovict  =  $1n utters the words, 'Schwepa cumei'...
torest  =  $1n utters the words, 'Schwepa cumei'...
toself  =  You utter the words, 'Schwepa cumei'...
toselfroom  =  $1n utters the words, 'Schwepa cumei'...
realm  = 1
sphere  = 10
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 0
shield  = 2
attack clothes  =  50  1  9
attack sleather  =  50  1  9
attack hleather  =  50  1  9
attack chain  =  50  1  9
attack plate  =  50  1  9
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 1
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = 0
race darkelf  = 0
index  = 111
name  =  bad breath
acttype  = 11
tochar  =  You cup your hands before you and and utter, 'Cumus entahc'...
tovict  =  $1n cups $1s hands before $1m and utters, 'Cumus entahc'...
torest  =  $1n cups $1s hands before $1m and utters, 'Cumus entahc'...
toself  =  You cup your hands before you and utter, 'Cumus entahc'...
toselfroom  =  $1n cups $1s hands before $1m and utters, 'Cumus entahc'...
realm  = 1
sphere  = 10
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 0
shield  = 2
attack clothes  =  50  1  7
attack sleather  =  50  1  7
attack hleather  =  50  1  7
attack chain  =  50  1  7
attack plate  =  50  1  7
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 1
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = 0
race darkelf  = 0
index  = 112
name  =  stinking cloud
acttype  = 11
tochar  =  You hold a clawed hand before your face and mouth the words, 'Cumus muerti'...
tovict  =  $1n holds a clawed hand before $1s face and mouths something incomprehensible...
torest  =  $1n holds a clawed hand before $1s face and mouths something incomprehensible...
toself  =  You hold a clawed hand before your fac and mouth the words, 'Cumus muerti'...
toselfroom  =  $1n holds a clawed hand before $1s face and mouths something incomprehensible...
realm  = 1
sphere  = 10
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 0
shield  = 2
attack clothes  =  50  1  5
attack sleather  =  50  1  5
attack hleather  =  50  1  5
attack chain  =  50  1  5
attack plate  =  50  1  5
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 1
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = -1
race groll  = -1
race darkelf  = -1
index  = 113
name  =  toxicate
acttype  = 11
tochar  =  "You curve your finger like a scorpion's tail, point at $3n, and utter, 'Entahc'..."
tovict  =  $1n points a curved finger at you and utters, 'Entahc'...
torest  =  $1n points a curved finger at $3n and utters, 'Entahc'...
toself  =  You utter the word, 'Entahc'...
toselfroom  =  $1n utters the word, 'Entahc'...
realm  = 0
sphere  = 10
func  =  poison@basis
minpos  = 7
mana  = 20
turns  = 12
targets  = 1223
mediums  = 23
check  = 2
offensive  = 1
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = -1
race groll  = -1
race darkelf  = 1
index  = 114
name  =  remove poison
acttype  = 11
tochar  =  "You pray to the gods to cleanse $3n's blood of poison..."
tovict  =  $1n prays to the gods to wash the toxins from your body...
torest  =  "$1n begins a prayer to cure $3n's ailment..."
toself  =  You kneel and pray for the gods to cleanse your body of poison...
toselfroom  =  $1n kneels and prays to the gods for a curing...
realm  = 1
sphere  = 10
func  =  remove_poison@basis
minpos  = 8
mana  = 20
turns  = 4
targets  = 199
mediums  = 31
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 2
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = -2
race darkelf  = -1
index  = 115
name  =  energy drain
acttype  = 11
tochar  =  "You boldly step forward, grab $3n's arm and begin to chant..."
tovict  =  You feel a cold pulsing run through your body as $1n touches you...
torest  =  $1n utters the words, 'Mortae malik'
toself  =  You begin a dark ritual to sacrifice your life force to the dark powers...
toselfroom  =  $1n begins a vile ritual, you turn away in disgust...
realm  = 1
sphere  = 10
func  =  energy_drain@basis
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 2
offensive  = 1
fumble  = 0
race human  = 0
race elf  = -2
race dwarf  = -2
race halfling  = -1
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = -2
race groll  = 0
race darkelf  = 0
index  = 116
name  =  madness
acttype  = 11
tochar  =  "You begin a dark prayer to send $3n's mind into chaos..."
tovict  =  $1n begins chanting at you...your mind reels with every word...
torest  =  $1n begins chanting at $3n, $3n winces at each word...
toself  =  You seek to bring a madness upon yourself in a show of dark piety...
toselfroom  =  $1n begins ranting in a vile, gutteral language...
realm  = 1
sphere  = 10
func  =  madness@basis
minpos  = 7
mana  = 20
turns  = 12
targets  = 1092
mediums  = 63
check  = 2
offensive  = 1
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = 0
race darkelf  = 0
index  = 117
name  =  plague
acttype  = 11
tochar  =  You begin a dark prayer to visit a plague upon $3n...
tovict  =  "$1n begins a vile prayer who's words seem to pierce your very being..."
torest  =  $1n begins chanting in a vile, gutteral language...
toself  =  You pray for the dark powers to strike you down with plague...
toselfroom  =  $1n begins chanting in a vile, gutteral language...
realm  = 1
sphere  = 10
func  =  plague@basis
minpos  = 7
mana  = 20
turns  = 12
targets  = 1092
mediums  = 63
check  = 2
offensive  = 1
fumble  = 0
race human  = 0
race elf  = -2
race dwarf  = -2
race halfling  = -1
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = 0
race darkelf  = 0
index  = 118
name  =  remove disease
acttype  = 11
tochar  =  You lay hands on $3n and pray for the power to remove disease...
tovict  =  $1n lays hands on you and prays for your health...
torest  =  $1n lays hands on $3n and prays for $3s health...
toself  =  You kneel down and implore the gods to restore your health...
toselfroom  =  $1n kneels and prays to the gods...
realm  = 1
sphere  = 10
func  =  remove_disease@basis
minpos  = 8
mana  = 20
turns  = 4
targets  = 68
mediums  = 27
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 2
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = -2
race darkelf  = -2
index  = 119
name  =  acid drop
acttype  = 11
tochar  =  You utter the words, 'Drist causter'...
tovict  =  $1n utters the words, 'Drist causter'...
torest  =  $1n utters the words, 'Drist causter'...
toself  =  You utter the words, 'Drist causter'...
toselfroom  =  $1n utters the words, 'Drist causter'...
realm  = 0
sphere  = 11
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 0
shield  = 0
attack clothes  =  50  1  8
attack sleather  =  50  1 11
attack hleather  =  50  1 10
attack chain  =  50  1  9
attack plate  =  50  1 10
race human  = -1
race elf  = -2
race dwarf  = -2
race halfling  = -2
race gnome  = -1
race half-orc  = -2
race half-ogre  = -2
race half-elf  = -1
race brownie  = 1
race groll  = -3
race darkelf  = 0
index  = 120
name  =  spray of acid
acttype  = 11
tochar  =  You hiss the words, 'Oses causter'...
tovict  =  $1n hisses the words, 'Oses causter'...
torest  =  $1n hisses the words, 'Oses causter'...
toself  =  You hiss the words, 'Oses causter'...
toselfroom  =  $1n hisses the words, 'Oses causter'...
realm  = 0
sphere  = 11
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 0
shield  = 0
attack clothes  =  50  1  6
attack sleather  =  50  1  9
attack hleather  =  50  1  8
attack chain  =  50  1  7
attack plate  =  50  1  8
race human  = -1
race elf  = -2
race dwarf  = -2
race halfling  = -2
race gnome  = -1
race half-orc  = -2
race half-ogre  = -2
race half-elf  = -1
race brownie  = 0
race groll  = -3
race darkelf  = 0
index  = 121
name  =  acid ball
acttype  = 11
tochar  =  You screech the words, 'Bolat causter!'...
tovict  =  $1n screeches the words, 'Bolat causter!'...
torest  =  $1n screeches the words, 'Bolat causter!'...
toself  =  You screech the words, 'Bolat causter!'...
toselfroom  =  $1n screeches the words, 'Bolat causter!'...
realm  = 0
sphere  = 11
minpos  = 7
mana  = 12
turns  = 12
targets  = 1092
mediums  = 61
check  = 3
offensive  = 1
fumble  = 0
shield  = 1
attack clothes  =  50  1  4
attack sleather  =  50  1  7
attack hleather  =  50  1  6
attack chain  =  50  1  5
attack plate  =  50  1  6
race human  = -1
race elf  = -2
race dwarf  = -2
race halfling  = -2
race gnome  = -1
race half-orc  = -3
race half-ogre  = -3
race half-elf  = -1
race brownie  = 0
race groll  = -3
race darkelf  = 1
index  = 122
name  =  mana boost
acttype  = 11
tochar  =  You focus your thoughts on $3n and broadcast your power toward $3m...
tovict  =  $1n closes $1s eyes and you feel your inners sources of power meld...
torest  =  $1n and $3n close thier eyes and begin to meditate...
toself  =  You close your eyes and try to channel your back upon itself...
toselfroom  =  $1n closes $1s eyes and begins to meditate...
realm  = 0
sphere  = 5
minpos  = 5
mana  = 100
turns  = 4
targets  = 1092
mediums  = 23
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
